Neutral,0.8644302964210511,0.22306219,1.0
Neutral,0.8635605335235595,0.22486587,1.0
Neutral,0.8625591158866882,0.22430995,1.0
Neutral,0.8628071248531342,0.22392222,1.0
Neutral,0.8633104801177979,0.22330436,1.0
Neutral,0.8649958193302154,0.21957366,1.0
Neutral,0.8644216239452363,0.21988976,1.0
Neutral,0.863895159959793,0.21986529,1.0
Neutral,0.8626299023628234,0.22175376,1.0
Neutral,0.8593328773975373,0.22645383,1.0
Neutral,0.8574771583080292,0.22750032,1.0
Neutral,0.8593281924724578,0.22179246,1.0
Neutral,0.8608526587486267,0.21791613,1.0
Neutral,0.8649639844894409,0.21082397,1.0
Neutral,0.8713095009326934,0.20203178,1.0
Neutral,0.8764853298664093,0.19501275,1.0
Neutral,0.8825888454914093,0.1852177,1.0
Neutral,0.8898280024528503,0.17523298,1.0
Neutral,0.8964812576770782,0.165432,1.0
UNCERTAIN,0.9046462416648865,0.16412333,0.7942857142857143
UNCERTAIN,0.9105978965759277,0.16725495,0.6342857142857143
UNCERTAIN,0.914749675989151,0.16899171,0.52
UNCERTAIN,0.9196956098079682,0.17144112,0.4514285714285713
UNCERTAIN,0.9206074595451355,0.17145571,0.4285714285714286
UNCERTAIN,0.9197725474834442,0.16966231,0.4514285714285713
UNCERTAIN,0.919155728816986,0.16768268,0.52
UNCERTAIN,0.9205220997333526,0.16492747,0.6342857142857142
UNCERTAIN,0.9201827466487884,0.1642439,0.7942857142857143
UNCERTAIN,0.92110356092453,0.16238418,1.0
UNCERTAIN,0.921501737833023,0.16243345,1.0
UNCERTAIN,0.9219107508659363,0.16290846,1.0
UNCERTAIN,0.9222228527069092,0.16359952,1.0
UNCERTAIN,0.9213658094406127,0.1635158,1.0
UNCERTAIN,0.9219812273979187,0.1630351,1.0
UNCERTAIN,0.9170014083385467,0.16087663,1.0
UNCERTAIN,0.912055766582489,0.15805341,1.0
UNCERTAIN,0.9023105502128601,0.16584761,0.9485714285714286
Surprise,0.8931134939193726,0.17784092,0.9085714285714286
Surprise,0.8813288986682892,0.19067803,0.88
Surprise,0.8700390934944153,0.20285876,0.8628571428571429
Surprise,0.8603791773319245,0.2151489,0.8571428571428572
Surprise,0.850703889131546,0.22787352,0.8628571428571428
Surprise,0.8415962278842926,0.23952468,0.88
Surprise,0.8320160984992981,0.2516716,0.9085714285714286
Surprise,0.8285361111164093,0.25431293,0.9485714285714286
Surprise,0.824863338470459,0.26073587,1.0
Surprise,0.8241698622703553,0.2613507,1.0
Surprise,0.8252917766571045,0.26002836,1.0
Surprise,0.8278189837932587,0.25815624,1.0
Surprise,0.8298688292503357,0.2559188,1.0
Surprise,0.8316312313079834,0.25445753,1.0
Surprise,0.8325852394104004,0.25285733,1.0
Surprise,0.8340753495693207,0.25157374,1.0
Surprise,0.8360397756099701,0.24743786,1.0
Surprise,0.834987336397171,0.25103,1.0
Surprise,0.8354389071464539,0.25033668,1.0
Surprise,0.83702232837677,0.24761114,1.0
Surprise,0.8363838911056518,0.24708466,1.0
Surprise,0.8369619071483612,0.24509135,1.0
Surprise,0.8382135927677155,0.23570797,1.0
Surprise,0.8410968542098999,0.22505586,1.0
Surprise,0.8446089327335358,0.21471708,1.0
Surprise,0.8468835830688477,0.20528737,1.0
Surprise,0.8484525084495544,0.19676638,1.0
Surprise,0.8523604691028595,0.1847004,1.0
Neutral,0.8542873501777649,0.19102475,0.537142857142857
Neutral,0.8569057762622834,0.20090432,0.17714285714285716
Neutral,0.8601983249187469,0.20961165,-0.08000000000000007
Neutral,0.8608644425868988,0.21746513,-0.23428571428571443
Neutral,0.861104691028595,0.21642247,-0.2857142857142858
